transaction_id,customer_id,amount,customer_age,past_fraud_count,avg_spend,is_international,device_type,customer_region,category,merchant,transaction_time,is_fraud
T2733,C343,55.53,51.0,0,132.11,1,mobile,West,electronics,Amazon,2024-01-01 05:38:41,0
T2734,C495,14.01,37.0,0,72.72,0,mobile,South,food,Starbucks,01/01/2024 10:00,0
T2735,C182,217.69,42.0,0,124.08,0,web,East,electronics,,2024/01/02 03:01,0
T2736,C425,59.74,21.0,0,108.16,0,mobile,West,shopping,BestBuy,01/01/2024 08:00,0
T2737,C280,21.64,27.0,0,26.6,0,mobile,North,electronics,Starbucks,01/01/2024 11:37,0
T2738,C213,45.85,27.0,0,122.96,1,web,West,food,Walmart,2024/01/01 10:38,0
T2739,C158,53.47,41.0,0,44.99,0,pos,West,food,Amazon,2024-01-01 17:56:37,0
T2740,C492,175.76,38.0,0,146.96,0,web,West,food,,01/01/2024 01:19,0
T2741,C386,132.28,28.0,0,66.44,0,pos,East,grocery,Walmart,2024-01-01 21:30:22,0
T2742,C440,146.67,44.0,0,91.94,0,pos,North,shopping,Starbucks,01/01/2024 01:26,0
T2743,C254,1.11,33.0,0,168.61,0,mobile,North,food,Amazon,01/01/2024 08:49,0
T2744,C410,53.81,43.0,0,124.82,0,mobile,South,shopping,Target,2024/01/01 20:26,0
T2745,C254,65.65,47.0,0,46.03,0,web,South,grocery,BestBuy,Jan 01 2024 13:53,0
T2746,C186,1.94,,0,49.25,1,pos,West,shopping,BestBuy,01/01/2024 08:51,0
T2747,C259,30.09,,0,70.03,0,web,South,travel,Target,2024/01/01 01:50,0
T2748,C123,142.83,24.0,0,119.73,1,mobile,North,grocery,Walmart,Jan 01 2024 20:40,0
T2749,C192,14.75,33.0,0,117.91,0,pos,West,grocery,BestBuy,01/01/2024 05:17,0
T2750,C123,76.64,52.0,1,57.84,0,mobile,South,electronics,Walmart,Jan 01 2024 15:37,0
T2751,C200,1211.5,33.0,0,41.64,0,mobile,East,food,Starbucks,2024/01/01 12:00,0
T2752,C391,1.22,57.0,1,114.08,0,mobile,South,grocery,Target,2024-01-01 01:16:21,0
T2753,C154,27.6,29.0,1,90.91,0,pos,East,shopping,Walmart,2024-01-01 11:03:22,0
T2754,C154,372.45,52.0,0,207.86,0,pos,South,travel,Starbucks,2024/01/01 08:14,0
T2755,C395,161.72,66.0,1,101.83,0,mobile,North,shopping,Amazon,2024/01/01 14:11,0
T2756,C221,320.83,38.0,0,190.71,0,pos,South,shopping,BestBuy,2024/01/01 20:49,0
T2757,C368,66.91,67.0,0,41.48,0,mobile,East,travel,Target,2024-01-01 20:49:40,0
T2758,C475,11.62,60.0,0,21.34,0,mobile,East,electronics,Amazon,01/01/2024 16:46,0
T2759,C285,79.4,53.0,0,44.0,1,mobile,South,food,Amazon,Jan 01 2024 01:24,0
T2760,C114,60.58,,0,159.46,0,pos,West,grocery,Amazon,01/01/2024 17:57,0
T2761,C468,186.02,34.0,0,187.81,0,web,East,food,,2024/01/01 19:04,0
T2762,C177,10.32,49.0,0,60.89,0,web,North,electronics,BestBuy,Jan 01 2024 17:22,0
T2763,C273,66.99,58.0,0,76.97,0,pos,South,travel,,01/01/2024 06:10,0
T2764,C377,813.0000000000001,23.0,0,41.55,0,pos,East,food,BestBuy,01/01/2024 08:27,0
T2765,C234,39.26,41.0,0,9.42,0,mobile,South,shopping,BestBuy,Jan 01 2024 21:41,0
T2766,C228,133.7,44.0,1,135.92,0,mobile,South,grocery,BestBuy,2024/01/01 12:22,0
T2767,C448,64.63,37.0,0,111.15,0,web,West,grocery,,Jan 01 2024 02:43,0
T2768,C339,47.14,42.0,0,100.52,0,mobile,South,electronics,Starbucks,02/01/2024 01:50,0
T2769,C156,50.17,19.0,0,30.0,0,web,South,electronics,Starbucks,01/01/2024 14:01,0
T2770,C389,61.52,26.0,0,182.0,0,web,South,travel,Starbucks,01/01/2024 21:34,0
T2771,C313,153.72,45.0,1,74.83,0,pos,North,electronics,BestBuy,2024-01-02 02:04:57,0
T2772,C159,222.64,55.0,1,126.68,1,pos,South,food,BestBuy,2024-01-02 00:03:08,0
T2773,C449,310.86,20.0,0,27.27,0,pos,North,grocery,Target,2024/01/01 03:19,0
T2774,C321,154.6,37.0,0,90.47,1,web,South,,Target,2024-01-01 15:47:12,0
T2775,C277,37.89,23.0,0,114.57,0,pos,West,electronics,Target,2024-01-02 01:17:19,0
T2776,C500,116.52,56.0,0,116.35,0,web,West,shopping,Target,Jan 01 2024 05:02,0
T2777,C363,57.55,50.0,0,107.73,0,pos,East,grocery,Target,Jan 01 2024 19:03,0
T2778,C267,29.39,18.0,0,124.73,1,web,South,travel,Starbucks,2024/01/01 10:43,0
T2779,C357,183.8,54.0,1,43.47,0,mobile,West,grocery,BestBuy,01/01/2024 01:32,0
T2780,C405,3.92,,0,109.87,0,mobile,West,food,Target,2024-01-02 01:42:36,0
T2781,C263,232.04,,0,105.69,0,web,South,,Walmart,Jan 01 2024 19:03,0
T2782,C238,61.89,,0,111.58,1,web,East,electronics,Target,Jan 01 2024 06:25,0
T2783,C308,101.39,64.0,0,103.62,0,mobile,North,,Target,01/01/2024 19:38,0
T2784,C249,107.69,,1,36.34,0,web,West,shopping,BestBuy,2024/01/01 01:14,0
T2785,C412,225.49,62.0,0,34.11,0,web,West,food,Starbucks,02/01/2024 01:04,0
T2786,C387,101.24,43.0,0,-10.71,0,mobile,North,shopping,Amazon,01/01/2024 08:19,0
T2787,C213,95.17,31.0,0,140.88,0,web,West,food,BestBuy,2024/01/02 02:08,0
T2788,C297,6.9,24.0,0,141.38,0,pos,North,food,Starbucks,2024/01/02 00:36,0
T2789,C153,73.07,63.0,0,142.18,0,mobile,North,food,Walmart,2024/01/01 07:35,0
T2790,C262,16.27,48.0,0,115.34,0,pos,East,electronics,Amazon,2024/01/02 02:01,0
T2791,C428,133.73,41.0,0,-6.66,0,web,North,electronics,Starbucks,Jan 01 2024 18:18,0
T2792,C347,71.79,48.0,0,48.66,0,web,North,electronics,Starbucks,2024-01-01 01:48:42,0
T2793,C396,114.01,46.0,0,108.52,0,pos,North,shopping,BestBuy,01/01/2024 12:55,0
T2794,C120,4.26,59.0,0,106.78,0,web,North,travel,Starbucks,Jan 02 2024 03:21,0
T2795,C349,8.86,49.0,0,88.86,0,web,West,food,Target,Jan 02 2024 00:46,0
T2796,C100,125.99,34.0,0,118.45,0,pos,North,shopping,Starbucks,Jan 01 2024 09:48,0
T2797,C318,7.48,,0,100.58,0,web,West,electronics,Amazon,2024/01/01 15:38,0
T2798,C421,7.39,57.0,0,106.04,0,mobile,South,electronics,Starbucks,2024/01/01 20:18,0
T2799,C245,1.22,53.0,0,68.05,0,pos,South,travel,Walmart,Jan 01 2024 13:36,0
T2800,C296,313.5,65.0,0,149.1,0,pos,North,electronics,Target,01/01/2024 09:23,0
T2801,C428,133.75,41.0,0,78.46,0,pos,East,food,,02/01/2024 02:15,0
T2802,C448,43.58,62.0,0,33.47,0,pos,East,grocery,Amazon,Jan 01 2024 16:00,0
T2803,C321,35.17,44.0,0,61.45,0,mobile,West,electronics,BestBuy,2024/01/01 21:13,0
T2804,C242,43.03,,0,82.58,0,pos,West,travel,BestBuy,2024-01-01 15:44:22,0
T2805,C106,149.01,49.0,1,149.7,0,pos,South,grocery,Target,Jan 01 2024 00:59,0
T2806,C427,108.28,69.0,0,97.89,0,web,West,food,Amazon,2024/01/01 17:31,0
T2807,C486,20.48,35.0,0,90.69,0,pos,East,food,Walmart,2024/01/01 17:59,0
T2808,C241,19.13,63.0,0,37.57,1,web,South,food,,2024/01/01 20:30,0
T2809,C487,10.36,35.0,0,139.27,1,pos,North,travel,Starbucks,2024-01-01 14:21:45,0
T2810,C224,107.97,54.0,0,67.4,0,pos,West,grocery,Starbucks,2024-01-01 00:58:33,0
T2811,C259,144.55,43.0,1,95.0,0,mobile,North,food,BestBuy,2024/01/01 02:37,0
T2812,C433,30.79,,1,174.01,0,web,West,electronics,,2024-01-01 15:22:54,0
T2813,C196,2.12,52.0,0,125.44,1,mobile,East,grocery,Amazon,2024-01-01 07:01:56,0
T2814,C243,8.57,25.0,0,18.59,0,web,West,food,Walmart,2024-01-01 20:19:49,0
T2815,C293,343.77,37.0,0,11.52,0,pos,East,grocery,BestBuy,2024-01-01 18:12:38,0
T2816,C306,35.02,59.0,0,96.78,0,mobile,East,electronics,Walmart,2024-01-01 13:45:12,0
T2817,C124,146.63,39.0,0,39.36,0,web,North,shopping,Amazon,2024-01-01 07:57:49,0
T2818,C198,4899.5,36.0,0,132.43,0,web,West,food,Starbucks,2024/01/02 03:42,0
T2819,C462,48.12,47.0,0,102.11,0,mobile,North,electronics,BestBuy,2024/01/01 15:59,0
T2820,C246,23.03,45.0,0,108.27,1,web,East,,BestBuy,Jan 01 2024 08:48,0
T2821,C153,12.94,52.0,0,64.66,0,pos,East,food,BestBuy,Jan 01 2024 18:07,0
T2822,C177,95.45,60.0,0,187.07,0,web,East,shopping,Starbucks,2024-01-02 00:21:45,0
T2823,C208,149.0,28.0,0,242.13,0,pos,East,electronics,BestBuy,Jan 01 2024 04:43,0
T2824,C145,103.26,48.0,0,86.07,0,web,South,electronics,Target,2024-01-01 05:27:31,0
T2825,C409,75.57,66.0,0,117.65,0,mobile,East,,BestBuy,2024-01-01 00:09:26,0
T2826,C295,4.29,65.0,1,104.87,0,pos,West,food,Starbucks,Jan 01 2024 10:08,0
T2827,C138,345.74,56.0,0,87.02,1,web,East,shopping,BestBuy,Jan 01 2024 00:33,0
T2828,C371,160.3,53.0,0,58.4,0,pos,South,travel,Target,2024/01/01 19:11,0
T2829,C315,34.65,47.0,1,45.75,0,mobile,West,,Target,Jan 01 2024 05:14,0
T2830,C235,391.05,40.0,0,43.22,1,web,South,food,BestBuy,2024-01-01 21:28:03,0
T2831,C177,92.1,36.0,0,120.26,1,web,South,shopping,Amazon,01/01/2024 21:05,0
T2832,C125,87.33,29.0,0,74.02,0,pos,West,grocery,Amazon,2024-01-01 12:11:22,0
T2833,C121,137.86,32.0,0,-28.91,0,mobile,South,shopping,Walmart,Jan 01 2024 07:01,0
T2834,C428,167.01,48.0,0,122.24,0,mobile,East,shopping,Target,2024/01/01 13:15,0
T2835,C196,106.85,60.0,0,98.09,0,web,North,grocery,Amazon,01/01/2024 22:53,0
T2836,C399,13.71,54.0,1,167.33,1,pos,North,grocery,Walmart,01/01/2024 17:15,0
T2837,C469,41.29,54.0,0,118.66,0,web,North,food,Amazon,2024-01-01 09:16:13,0
T2838,C107,263.23,32.0,0,26.07,0,web,West,grocery,BestBuy,2024/01/02 01:22,0
T2839,C228,25.44,46.0,0,-11.48,0,pos,West,food,Target,2024-01-01 10:40:51,0
T2840,C337,46.55,67.0,0,64.03,0,mobile,West,shopping,Amazon,2024/01/01 14:39,0
T2841,C174,56.58,60.0,0,68.74,0,web,North,grocery,BestBuy,01/01/2024 03:47,0
T2842,C377,57.88,43.0,0,147.16,1,web,North,food,Walmart,2024/01/01 20:15,0
T2843,C269,94.92,,0,99.56,0,pos,West,food,BestBuy,01/01/2024 05:45,0
T2844,C359,286.6,19.0,0,156.68,1,pos,North,travel,,2024-01-01 01:20:47,0
T2845,C145,27.53,37.0,1,33.76,0,web,South,food,Amazon,2024-01-01 22:37:52,0
T2846,C164,12.95,32.0,0,148.26,0,mobile,South,food,Starbucks,Jan 01 2024 10:40,0
T2847,C175,22.0,69.0,0,136.05,0,pos,North,,BestBuy,02/01/2024 03:07,0
T2848,C194,217.97,,0,-0.91,0,web,West,electronics,Starbucks,2024/01/01 16:48,0
T2849,C228,103.79,,0,166.13,0,mobile,East,grocery,Target,01/01/2024 19:19,0
T2850,C136,33.67,67.0,1,104.67,0,pos,East,,Starbucks,2024/01/01 18:24,0
T2851,C417,169.25,55.0,0,119.6,0,pos,North,,Target,01/01/2024 00:15,0
T2852,C163,197.59,40.0,0,56.76,0,web,East,food,Amazon,02/01/2024 03:25,0
T2853,C491,187.41,43.0,0,163.76,0,pos,West,,Amazon,01/01/2024 13:57,0
T2854,C340,251.24,68.0,0,40.71,0,web,South,,BestBuy,2024/01/01 10:06,0
T2855,C199,1453.5,28.0,0,141.6,0,pos,South,travel,,01/01/2024 03:33,0
T2856,C216,140.67,45.0,1,141.03,0,mobile,West,electronics,,2024-01-02 01:31:40,0
T2857,C447,61.72,19.0,0,51.29,0,mobile,East,grocery,Target,Jan 01 2024 04:02,0
T2858,C249,184.52,25.0,1,199.17,0,pos,North,grocery,Starbucks,01/01/2024 05:39,0
T2859,C377,130.38,46.0,0,111.58,0,web,South,travel,Amazon,2024/01/01 15:29,0
T2860,C435,149.81,28.0,0,132.69,0,pos,East,food,Amazon,01/01/2024 08:39,0
T2861,C184,106.76,54.0,0,23.64,0,web,East,food,Target,2024/01/01 00:24,0
T2862,C161,19.53,35.0,0,205.89,0,pos,South,electronics,BestBuy,2024/01/01 22:15,0
T2863,C335,78.75,67.0,1,38.77,0,mobile,South,travel,Amazon,Jan 01 2024 16:55,0
T2864,C212,417.79,31.0,0,151.24,1,web,North,grocery,Walmart,2024-01-01 07:53:46,0
T2865,C480,277.08,27.0,0,50.26,0,mobile,West,travel,Target,01/01/2024 23:10,0
T2866,C443,4.41,52.0,1,69.05,0,mobile,East,shopping,Starbucks,2024/01/01 09:27,0
T2867,C166,18.01,26.0,0,139.44,1,mobile,North,,,Jan 01 2024 13:12,0
T2868,C455,14.13,52.0,0,151.38,1,pos,South,,,02/01/2024 02:37,0
T2869,C260,129.46,28.0,0,36.44,0,web,West,electronics,Target,02/01/2024 03:11,0
T2870,C476,170.26,61.0,1,154.52,0,mobile,West,grocery,Amazon,Jan 01 2024 08:48,0
T2871,C287,24.02,29.0,0,152.25,1,web,East,food,Target,Jan 01 2024 04:29,0
T2872,C191,70.49,20.0,0,53.1,0,web,West,grocery,Target,2024/01/01 17:01,0
T2873,C138,183.7,56.0,0,179.93,0,mobile,South,grocery,,2024/01/01 10:27,0
T2874,C360,131.98,31.0,0,27.16,0,pos,South,shopping,Starbucks,01/01/2024 11:37,0
T2875,C201,78.14,45.0,0,68.76,0,mobile,South,grocery,Amazon,2024/01/01 02:14,0
T2876,C268,89.24,28.0,0,123.95,1,mobile,North,travel,BestBuy,Jan 01 2024 06:51,0
T2877,C201,71.0,56.0,0,57.32,0,web,South,travel,Amazon,2024-01-01 15:21:58,0
T2878,C117,35.32,42.0,1,113.19,0,pos,North,electronics,,2024/01/01 11:04,0
T2879,C401,83.25,38.0,1,112.05,0,web,South,food,BestBuy,2024/01/01 11:20,0
T2880,C414,116.76,27.0,0,90.65,0,pos,South,electronics,Target,2024-01-01 20:32:09,0
T2881,C304,206.61,60.0,1,141.62,0,mobile,West,shopping,Walmart,Jan 01 2024 22:36,0
T2882,C111,101.14,32.0,0,88.58,1,pos,East,grocery,Walmart,2024/01/01 12:06,0
T2883,C260,143.18,36.0,0,111.58,0,web,South,electronics,Starbucks,02/01/2024 00:04,0
T2884,C159,17.44,65.0,0,157.32,0,mobile,West,grocery,Starbucks,01/01/2024 23:10,0
T2885,C181,61.91,39.0,1,139.53,0,pos,West,electronics,Walmart,01/01/2024 02:39,0
T2886,C471,0.94,38.0,0,139.3,0,pos,East,grocery,,2024-01-01 22:40:17,0
T2887,C459,28.33,69.0,0,42.54,0,web,West,electronics,BestBuy,2024/01/01 23:12,0
T2888,C125,129.63,61.0,0,126.24,0,pos,West,travel,Amazon,Jan 01 2024 12:31,0
T2889,C430,480.48,49.0,0,56.08,0,mobile,East,shopping,Target,01/01/2024 06:55,0
T2890,C333,10.44,67.0,0,35.93,0,pos,North,electronics,BestBuy,2024-01-01 19:08:27,0
T2891,C277,51.33,40.0,0,96.41,0,web,East,travel,Target,Jan 01 2024 03:03,0
T2892,C163,160.98,30.0,0,54.79,0,pos,East,food,Starbucks,Jan 01 2024 06:22,0
T2893,C454,22.82,22.0,0,139.53,0,mobile,South,,BestBuy,2024/01/01 15:10,0
T2894,C117,80.99,21.0,0,140.73,0,mobile,South,grocery,BestBuy,Jan 01 2024 23:08,0
T2895,C457,132.08,,0,4.87,0,pos,North,shopping,BestBuy,2024-01-01 21:16:25,0
T2896,C354,95.71,31.0,0,58.58,0,pos,East,,Amazon,2024-01-01 00:37:17,0
T2897,C351,20.83,25.0,2,27.01,0,mobile,East,travel,Starbucks,2024-01-01 18:07:43,0
T2898,C207,43.91,26.0,0,76.87,0,web,North,shopping,,Jan 01 2024 19:26,0
T2899,C152,153.15,68.0,1,122.76,0,mobile,South,electronics,Amazon,Jan 01 2024 05:47,0
T2900,C191,80.79,52.0,1,87.89,0,pos,East,grocery,Amazon,2024/01/01 01:35,0
T2901,C481,0.52,54.0,1,70.51,0,pos,North,food,BestBuy,2024-01-01 12:18:42,0
T2902,C120,143.13,38.0,0,165.01,1,web,South,electronics,Amazon,2024-01-01 12:30:03,0
T2903,C451,3.59,35.0,1,-15.24,0,mobile,West,shopping,Walmart,Jan 01 2024 23:51,0
T2904,C426,136.94,50.0,1,161.84,0,mobile,North,electronics,,Jan 01 2024 02:32,0
T2905,C212,22.62,25.0,1,72.79,0,web,North,electronics,Amazon,2024-01-01 08:14:18,0
T2906,C373,317.18,68.0,1,96.09,0,mobile,East,shopping,BestBuy,Jan 01 2024 01:34,0
T2907,C163,45.88,66.0,0,73.63,0,web,West,shopping,Starbucks,01/01/2024 04:58,0
T2908,C388,39.59,,0,177.14,1,mobile,South,food,Walmart,2024-01-01 07:45:48,0
T2909,C466,16.12,60.0,0,38.45,0,web,West,shopping,BestBuy,01/01/2024 15:32,0
T2910,C356,36.47,48.0,0,100.59,0,web,East,,,Jan 01 2024 18:29,0
T2911,C416,209.27,51.0,0,126.37,0,web,East,shopping,Walmart,2024/01/01 07:42,0
T2912,C286,560.87,23.0,0,19.45,0,pos,South,travel,Target,2024/01/02 01:39,0
T2913,C357,45.94,39.0,0,54.01,0,pos,South,shopping,Amazon,2024/01/01 07:24,0
T2914,C210,59.53,31.0,0,92.59,0,pos,South,shopping,Starbucks,01/01/2024 18:49,0
T2915,C101,128.04,20.0,1,55.67,1,mobile,East,shopping,Amazon,01/01/2024 04:50,1
T2916,C144,217.33,29.0,0,59.22,0,web,South,,Starbucks,01/01/2024 12:36,0
T2917,C257,89.91,53.0,0,82.51,0,mobile,South,,Target,2024-01-01 11:18:29,0
T2918,C291,49.68,29.0,0,132.48,0,mobile,South,shopping,BestBuy,01/01/2024 07:58,0
T2919,C191,53.21,62.0,0,82.86,0,web,North,shopping,BestBuy,01/01/2024 01:42,0
T2920,C424,118.95,19.0,0,153.92,0,pos,South,food,BestBuy,2024/01/02 03:40,0
T2921,C491,0.32,19.0,1,50.11,0,mobile,East,electronics,Walmart,Jan 01 2024 19:13,0
T2922,C378,96.65,32.0,0,37.4,0,mobile,North,food,Starbucks,01/01/2024 13:04,0
T2923,C121,43.93,40.0,0,196.32,1,mobile,East,grocery,Amazon,2024/01/01 00:18,0
T2924,C141,7904.000000000001,46.0,0,67.1,0,pos,West,grocery,Walmart,2024-01-01 21:28:53,0
T2925,C151,9.76,34.0,0,34.45,0,web,North,grocery,Walmart,2024/01/01 13:52,0
T2926,C241,88.72,49.0,0,12.9,0,web,South,shopping,Amazon,Jan 01 2024 10:00,0
T2927,C257,65.58,,0,153.76,0,mobile,North,food,Target,2024-01-01 18:47:31,0
T2928,C290,102.81,47.0,0,82.93,1,web,East,shopping,BestBuy,2024-01-01 23:44:47,0
T2929,C292,6.71,45.0,0,87.31,1,pos,North,grocery,Target,2024-01-01 20:29:35,0
T2930,C192,86.75,31.0,1,92.04,1,web,West,electronics,,2024/01/01 23:09,1
T2931,C459,82.44,61.0,0,150.65,0,mobile,South,electronics,BestBuy,2024/01/01 03:18,0
T2932,C236,4112.5,47.0,0,91.02,1,mobile,South,,Target,2024-01-01 00:15:44,0
T2933,C169,92.5,34.0,0,217.2,1,web,West,electronics,Walmart,01/01/2024 14:33,0
T2934,C247,112.85,49.0,1,106.69,0,mobile,East,,Amazon,01/01/2024 05:25,0
T2935,C398,163.47,63.0,0,153.09,0,pos,North,food,Walmart,2024-01-01 06:14:16,0
T2936,C346,31.45,23.0,1,140.26,0,pos,East,food,,2024-01-01 02:49:35,0
T2937,C254,174.33,68.0,0,98.18,0,pos,East,,,2024/01/01 06:55,0
T2938,C248,68.97,,0,70.65,0,pos,East,grocery,BestBuy,01/01/2024 00:55,0
T2939,C104,8.02,23.0,0,116.6,0,mobile,South,,BestBuy,2024/01/01 22:28,0
T2940,C232,6.03,44.0,0,125.5,0,mobile,North,grocery,,Jan 01 2024 14:59,0
T2941,C207,40.68,35.0,1,71.37,0,web,South,food,BestBuy,Jan 01 2024 10:58,0
T2942,C284,153.66,41.0,0,108.32,0,mobile,South,electronics,Starbucks,2024-01-01 09:12:16,0
T2943,C496,122.99,54.0,0,161.81,0,web,South,grocery,,2024-01-01 07:39:22,0
T2944,C113,155.41,41.0,0,203.5,0,mobile,North,travel,,2024/01/02 03:38,0
T2945,C285,72.83,55.0,0,142.72,1,web,West,food,BestBuy,2024-01-01 12:29:13,0
T2946,C499,58.02,51.0,0,193.14,1,web,South,shopping,Walmart,01/01/2024 21:18,0
T2947,C296,15.95,57.0,1,68.53,1,pos,South,,BestBuy,2024/01/01 21:00,0
T2948,C438,39.78,64.0,2,135.09,0,web,South,food,Walmart,2024-01-02 00:47:44,0
T2949,C254,56.92,32.0,0,166.93,0,web,North,grocery,Target,2024-01-01 14:21:39,0
T2950,C340,9.28,28.0,0,55.18,0,web,North,travel,BestBuy,Jan 01 2024 23:11,0
T2951,C214,1246.0,,0,75.72,0,web,East,shopping,,2024/01/01 05:19,0
T2952,C116,91.19,41.0,0,186.9,1,web,South,electronics,Walmart,Jan 01 2024 22:18,0
T2953,C181,133.05,18.0,0,51.25,0,pos,South,grocery,Starbucks,02/01/2024 03:20,0
T2954,C208,640.55,35.0,0,32.94,0,web,North,food,Starbucks,2024/01/01 23:53,0
T2955,C363,270.48,61.0,1,176.4,0,web,North,food,Amazon,Jan 01 2024 23:03,0
T2956,C132,102.88,29.0,0,159.84,1,web,South,electronics,Walmart,Jan 01 2024 14:49,0
T2957,C243,54.69,60.0,1,121.61,0,mobile,West,travel,Walmart,2024-01-02 03:41:36,0
T2958,C244,101.11,45.0,0,97.71,0,mobile,East,grocery,Walmart,01/01/2024 23:05,0
T2959,C208,154.02,,0,78.07,0,pos,East,electronics,Starbucks,01/01/2024 17:00,0
T2960,C245,12.59,24.0,0,114.1,0,web,South,electronics,Starbucks,2024-01-02 03:24:04,0
T2961,C469,52.75,40.0,0,178.99,0,web,East,food,Starbucks,2024-01-01 19:35:51,0
T2962,C146,183.13,38.0,0,111.93,1,mobile,East,,,2024-01-01 09:53:49,0
T2963,C400,48.42,51.0,0,208.35,0,web,South,shopping,BestBuy,2024/01/01 12:34,0
T2964,C122,84.83,28.0,0,55.1,0,pos,East,shopping,Starbucks,Jan 01 2024 03:51,0
T2965,C324,88.62,39.0,1,99.02,1,web,North,grocery,Target,2024-01-01 16:15:49,1
T2966,C428,20.39,59.0,0,81.35,0,pos,South,electronics,,2024/01/02 02:40,0
T2967,C150,44.98,52.0,0,45.74,1,mobile,North,food,BestBuy,Jan 02 2024 02:29,0
T2968,C454,40.72,69.0,2,92.35,1,pos,South,grocery,BestBuy,01/01/2024 16:21,1
T2969,C360,2.65,46.0,1,120.87,0,pos,North,travel,BestBuy,2024-01-01 03:33:12,0
T2970,C131,2.45,59.0,0,126.21,0,pos,East,food,,01/01/2024 17:36,0
T2971,C318,178.2,45.0,0,208.52,0,pos,West,,BestBuy,2024-01-01 04:17:10,0
T2972,C219,31.89,35.0,0,123.22,1,pos,North,grocery,Target,2024-01-01 10:52:10,0
T2973,C395,73.0,,0,157.51,1,pos,North,shopping,Amazon,01/01/2024 11:48,0
T2974,C486,35.49,35.0,0,103.3,0,pos,West,food,BestBuy,2024/01/01 19:57,0
T2975,C283,282.48,45.0,0,183.9,0,pos,West,food,Walmart,2024-01-01 19:12:00,0
T2976,C296,30.02,41.0,0,219.92,0,pos,North,grocery,Amazon,Jan 01 2024 17:03,0
T2977,C429,56.15,25.0,0,126.55,1,mobile,North,food,BestBuy,2024-01-01 15:07:35,0
T2978,C217,206.14,59.0,0,50.37,0,pos,North,,Target,2024-01-01 14:11:18,0
T2979,C147,184.47,62.0,0,72.56,0,pos,South,grocery,Starbucks,01/01/2024 08:38,0
T2980,C283,20.59,25.0,0,114.1,0,web,North,electronics,BestBuy,2024-01-01 19:10:55,0
T2981,C230,162.27,21.0,0,122.82,0,web,North,,Walmart,2024-01-01 02:39:57,0
T2982,C131,61.28,44.0,1,134.92,1,web,West,food,Target,2024/01/01 00:33,0
T2983,C247,65.97,53.0,0,123.01,0,pos,West,,Amazon,02/01/2024 03:25,0
T2984,C173,14.33,22.0,0,100.35,0,mobile,South,food,,2024/01/01 23:14,0
T2985,C275,8.4,50.0,0,68.19,0,mobile,South,travel,BestBuy,2024-01-02 02:06:19,0
T2986,C500,130.17,66.0,0,120.06,0,web,East,travel,Walmart,2024/01/01 03:44,0
T2987,C348,68.61,51.0,0,192.75,0,web,North,shopping,,01/01/2024 23:53,0
T2988,C319,57.42,,0,151.0,0,pos,North,grocery,Target,2024/01/01 18:12,0
T2989,C414,130.75,25.0,0,126.74,0,mobile,West,,Starbucks,2024-01-01 07:38:07,0
T2990,C363,145.04,56.0,0,151.48,1,mobile,East,,Starbucks,2024-01-01 18:35:39,0
T2991,C477,17.31,64.0,1,81.45,0,web,North,travel,BestBuy,01/01/2024 00:53,0
T2992,C358,94.22,43.0,0,74.59,1,mobile,East,travel,Amazon,2024-01-01 02:14:37,0
T2993,C164,14.54,54.0,0,62.61,0,web,South,shopping,,Jan 01 2024 00:45,0
T2994,C232,139.18,51.0,0,93.74,0,web,North,shopping,Walmart,Jan 01 2024 07:16,0
T2995,C190,106.99,24.0,0,78.9,0,pos,North,electronics,,2024/01/01 13:03,0
T2996,C187,313.76,57.0,0,160.41,0,web,South,grocery,Amazon,Jan 02 2024 03:13,0
T2997,C478,7.15,45.0,0,76.23,0,pos,North,shopping,Target,2024/01/01 03:36,0
T2998,C171,5.87,56.0,0,59.86,0,mobile,South,food,,2024-01-02 00:12:18,0
T2999,C154,33.15,56.0,0,197.13,0,mobile,South,grocery,Target,01/01/2024 07:51,0
T3000,C416,30.34,45.0,0,77.43,0,web,East,electronics,Walmart,2024/01/01 08:31,0
T3001,C428,28.37,31.0,1,107.68,0,web,West,travel,BestBuy,01/01/2024 01:00,0
T3002,C425,236.72,67.0,1,122.57,0,pos,West,electronics,Walmart,2024-01-02 00:27:04,0
T3003,C359,28.71,55.0,1,43.17,0,pos,South,,,Jan 01 2024 01:08,0
T3004,C228,31.74,21.0,0,161.77,0,mobile,East,travel,Walmart,Jan 01 2024 19:54,0
T3005,C403,142.46,59.0,0,131.86,0,mobile,South,electronics,Starbucks,2024-01-01 22:31:15,0
T3006,C200,59.74,35.0,0,177.92,1,web,East,electronics,BestBuy,01/01/2024 08:13,0
T3007,C395,149.93,61.0,1,66.04,0,web,East,,Target,Jan 01 2024 18:33,0
T3008,C407,6.76,65.0,0,104.96,1,pos,West,shopping,Target,2024-01-01 18:13:05,0
T3009,C475,66.86,42.0,0,101.97,0,web,West,food,Target,2024-01-01 10:40:19,0
T3010,C104,3.42,24.0,0,113.19,1,pos,East,electronics,Walmart,2024-01-02 01:46:16,0
T3011,C340,6.47,,0,27.27,0,mobile,West,,BestBuy,Jan 01 2024 11:52,0
T3012,C260,236.91,45.0,0,105.54,0,mobile,East,grocery,BestBuy,2024-01-01 22:46:25,0
T3013,C363,14.99,22.0,0,28.68,0,web,North,grocery,Starbucks,Jan 01 2024 01:48,0
